계정항목,코스피(외국인순매수),코스닥(외국인순매수),코스피(거래대금),코스닥(거래대금)
2008/10/15,-4.442E+11,-10100000000,4.9259E+12,9.712E+11
2008/10/16,-6.204E+11,-22400000000,6.1674E+12,8.878E+11
2008/10/17,-4.971E+11,-24100000000,6.5461E+12,8.51E+11
2008/10/20,-3.474E+11,-21600000000,5.6747E+12,6.745E+11
2008/10/21,-12600000000,-7100000000,4.7633E+12,7.558E+11
2008/10/22,-3.563E+11,-9500000000,5.2501E+12,7.858E+11
2008/10/23,-1.005E+11,-1400000000,5.3614E+12,6.934E+11
2008/10/24,-2.781E+11,6300000000,5.4598E+12,6.69E+11
2008/10/27,-3.186E+11,1000000000,5.8719E+12,6.342E+11
2008/10/28,-2.821E+11,-33700000000,6.2961E+12,8.172E+11
2008/10/29,8800000000,8100000000,8.29E+12,9.255E+11
2008/10/30,21600000000,-10100000000,7.4045E+12,8.368E+11
2008/10/31,3.229E+11,1500000000,9.1473E+12,8.692E+11
2008/11/03,-45600000000,12300000000,7.182E+12,9.341E+11
2008/11/04,-4.496E+11,-17100000000,6.7983E+12,1.095E+12
2008/11/05,67500000000,-43400000000,7.9659E+12,1.5553E+12
2008/11/06,-2.815E+11,-30600000000,5.3636E+12,1.0848E+12
2008/11/07,-29100000000,-23000000000,6.9296E+12,1.2899E+12
2008/11/10,9100000000,-4200000000,7.3725E+12,1.0616E+12
2008/11/11,-98600000000,-16000000000,5.8318E+12,1.0742E+12
2008/11/12,-1.786E+11,-16900000000,5.0518E+12,9.602E+11
2008/11/13,-3.615E+11,-5000000000,5.3514E+12,9.817E+11
2008/11/14,-1.396E+11,-8800000000,5.0685E+12,8.729E+11
2008/11/17,-1.042E+11,-32600000000,4.8463E+12,8.258E+11
2008/11/18,-1.669E+11,-45900000000,4.1348E+12,8.898E+11
2008/11/19,-2.427E+11,-31400000000,4.2184E+12,9.654E+11
2008/11/20,-90100000000,-28600000000,3.9564E+12,9.419E+11
2008/11/21,7700000000,-7200000000,5.0927E+12,9.895E+11
2008/11/24,-83400000000,-12800000000,4.779E+12,8.722E+11
2008/11/25,-56700000000,-5200000000,5.4255E+12,8.801E+11
2008/11/26,1.218E+11,-800000000,5.1553E+12,9.001E+11
2008/11/27,1.913E+11,26700000000,5.9762E+12,1.1133E+12
2008/11/28,2.765E+11,-1700000000,5.1862E+12,1.0541E+12
2008/12/01,33100000000,-2700000000,4.6728E+12,1.0172E+12
2008/12/02,-9100000000,-19000000000,4.0939E+12,1.0771E+12
2008/12/03,-1.444E+11,-10100000000,5.3104E+12,9.479E+11
2008/12/04,-10000000000,4200000000,4.4499E+12,1.1094E+12
2008/12/05,-4800000000,500000000,3.6685E+12,1.0591E+12
2008/12/08,1.179E+11,19300000000,6.5204E+12,1.1088E+12
2008/12/09,2.005E+11,400000000,6.0631E+12,1.4774E+12
2008/12/10,3.393E+11,-3500000000,7.5355E+12,1.3561E+12
2008/12/11,-1.167E+11,4200000000,8.1456E+12,1.2505E+12
2008/12/12,10900000000,-1800000000,6.7497E+12,1.4922E+12
2008/12/15,1.018E+11,10800000000,5.8501E+12,1.0871E+12
2008/12/16,-60900000000,900000000,6.8185E+12,1.3056E+12
2008/12/17,1.317E+11,-25600000000,6.5779E+12,1.6549E+12
2008/12/18,10000000000,-7100000000,5.9048E+12,1.5173E+12
2008/12/19,2.379E+11,800000000,5.4014E+12,1.2305E+12
2008/12/22,19500000000,3900000000,5.3414E+12,1.3894E+12
2008/12/23,-63400000000,-12800000000,4.1083E+12,1.5034E+12
2008/12/24,-1.004E+11,-2600000000,3.5088E+12,1.2262E+12
2008/12/26,-53900000000,4900000000,3.0783E+12,1.0706E+12
2008/12/29,45200000000,1900000000,2.6155E+12,8.795E+11
2008/12/30,1.935E+11,4500000000,3.2697E+12,1.1055E+12
2008/12/31,,,,
2009/01/02,65000000000,4000000000,4.0433E+12,8.473E+11
2009/01/05,3.338E+11,0,5.2886E+12,1.2298E+12
2009/01/06,3.71E+11,8700000000,5.6088E+12,1.422E+12
2009/01/07,5.616E+11,12000000000,7.6508E+12,1.5544E+12
2009/01/08,-1.319E+11,2600000000,5.8263E+12,1.4026E+12
2009/01/09,-85500000000,-6200000000,5.3284E+12,1.3998E+12
2009/01/12,-1.002E+11,-20100000000,3.8964E+12,1.2933E+12
2009/01/13,30200000000,-6900000000,4.1023E+12,1.2998E+12
2009/01/14,9800000000,4700000000,3.9638E+12,1.4819E+12
2009/01/15,-1.826E+11,-26500000000,4.5688E+12,1.6541E+12
2009/01/16,-3.075E+11,-14800000000,4.0843E+12,1.3111E+12
2009/01/19,1.64E+11,13400000000,4.5079E+12,1.3988E+12
2009/01/20,-62900000000,-14700000000,3.8042E+12,1.3415E+12
2009/01/21,-2.429E+11,-27100000000,4.145E+12,1.1618E+12
2009/01/22,-64000000000,-4900000000,4.2815E+12,1.163E+12
2009/01/23,-1.481E+11,-9500000000,3.5585E+12,1.1636E+12
2009/01/28,1.419E+11,-6200000000,4.6045E+12,1.1162E+12
2009/01/29,3.783E+11,-9300000000,4.871E+12,1.2756E+12
2009/01/30,39200000000,-17000000000,3.975E+12,1.1656E+12
2009/02/02,2.295E+11,-18700000000,4.4782E+12,1.276E+12
2009/02/03,2.351E+11,-7200000000,4.4086E+12,1.45E+12
2009/02/04,2.208E+11,2000000000,5.7605E+12,1.6459E+12
2009/02/05,2.712E+11,-4600000000,5.338E+12,1.6396E+12
2009/02/06,98300000000,-26200000000,5.7726E+12,1.4857E+12
2009/02/09,49100000000,-18100000000,4.9547E+12,1.3216E+12
2009/02/10,-2.129E+11,-32000000000,4.1529E+12,1.4084E+12
2009/02/11,-1.063E+11,-45700000000,4.309E+12,1.6276E+12
2009/02/12,-2.043E+11,-13700000000,4.8557E+12,1.5656E+12
2009/02/13,-1.213E+11,5800000000,4.2282E+12,1.8632E+12
2009/02/16,-13500000000,-4400000000,4.1651E+12,2.1485E+12
2009/02/17,-1.776E+11,-26800000000,4.7348E+12,2.2245E+12
2009/02/18,-1.716E+11,-44700000000,4.6812E+12,2.1662E+12
2009/02/19,-1.358E+11,-14800000000,4.6679E+12,2.5006E+12
2009/02/20,-3.589E+11,-17900000000,4.1461E+12,1.9605E+12
2009/02/23,-8200000000,-9400000000,3.871E+12,1.5909E+12
2009/02/24,-3.009E+11,2900000000,3.8918E+12,1.7265E+12
2009/02/25,-50200000000,4000000000,4.1469E+12,1.6341E+12
2009/02/26,-99600000000,6600000000,4.1416E+12,1.6602E+12
2009/02/27,-4900000000,3500000000,3.596E+12,1.1848E+12
2009/03/02,-4.118E+11,-13300000000,3.3596E+12,1.116E+12
2009/03/03,-1.77E+11,-11300000000,3.6475E+12,1.3483E+12
2009/03/04,-1.783E+11,-200000000,4.2155E+12,1.3901E+12
2009/03/05,67700000000,900000000,4.4978E+12,1.7068E+12
2009/03/06,-35500000000,-10300000000,3.5072E+12,1.8719E+12
2009/03/09,-58900000000,-900000000,3.4497E+12,1.7444E+12
2009/03/10,1.79E+11,-12400000000,4.8865E+12,1.9214E+12
2009/03/11,5.6E+11,-12000000000,5.6555E+12,1.7796E+12
2009/03/12,4.891E+11,-4400000000,7.1801E+12,1.6195E+12
2009/03/13,-54200000000,-6500000000,5.4652E+12,1.702E+12
2009/03/16,-53400000000,-11100000000,4.4299E+12,1.5237E+12
2009/03/17,29600000000,-4800000000,5.8077E+12,1.4831E+12
2009/03/18,25900000000,9600000000,5.0492E+12,1.8224E+12
2009/03/19,44100000000,-35100000000,5.1226E+12,1.5549E+12
2009/03/20,1.039E+11,-11400000000,4.2289E+12,1.3884E+12
2009/03/23,2.182E+11,300000000,4.7494E+12,1.4916E+12
2009/03/24,3.829E+11,-3500000000,5.895E+12,1.6166E+12
2009/03/25,15900000000,-10500000000,5.1147E+12,1.6586E+12
2009/03/26,60800000000,-4400000000,5.8977E+12,1.9926E+12
2009/03/27,3.379E+11,-11800000000,7.0256E+12,2.173E+12
2009/03/30,-1.076E+11,-16900000000,4.9017E+12,1.5943E+12
2009/03/31,-1.649E+11,700000000,5.2118E+12,1.7609E+12
2009/04/01,75000000000,18500000000,6.4607E+12,1.876E+12
2009/04/02,3.626E+11,2800000000,7.9809E+12,2.1455E+12
2009/04/03,4.752E+11,-12100000000,7.7618E+12,1.9632E+12
2009/04/06,2.61E+11,6500000000,7.8501E+12,2.4521E+12
2009/04/07,-1.145E+11,21300000000,6.6074E+12,2.922E+12
2009/04/08,-3.291E+11,3600000000,6.7195E+12,2.6426E+12
2009/04/09,2.929E+11,6600000000,9.15E+12,3.0054E+12
2009/04/10,4.134E+11,-600000000,9.0648E+12,3.2597E+12
2009/04/13,3.991E+11,-3300000000,8.2366E+12,3.5343E+12
2009/04/14,1.252E+11,-32800000000,8.3259E+12,4.1737E+12
2009/04/15,-1.104E+11,-53800000000,8.2214E+12,4.0688E+12
2009/04/16,4.799E+11,-8200000000,8.9121E+12,3.5266E+12
2009/04/17,4.831E+11,-1200000000,8.2051E+12,3.0692E+12
2009/04/20,2.411E+11,-1800000000,5.9441E+12,2.392E+12
2009/04/21,-76600000000,9600000000,6.5206E+12,2.4995E+12
2009/04/22,1.908E+11,1700000000,8.595E+12,3.054E+12
2009/04/23,1.596E+11,-3200000000,8.8677E+12,2.9841E+12
2009/04/24,1.392E+11,-30300000000,8.1433E+12,2.9762E+12
2009/04/27,34000000000,-25600000000,6.9934E+12,2.8346E+12
2009/04/28,-29500000000,-17400000000,7.6662E+12,3.2056E+12
2009/04/29,1.466E+11,9800000000,5.6646E+12,2.7749E+12
2009/04/30,5.795E+11,6800000000,8.5827E+12,2.6808E+12
2009/05/04,4.087E+11,4000000000,9.028E+12,2.0223E+12
2009/05/06,3.089E+11,-6200000000,9.8768E+12,2.3622E+12
2009/05/07,2.323E+11,-12200000000,9.5538E+12,2.5976E+12
2009/05/08,4.444E+11,-100000000,8.1998E+12,2.5614E+12
2009/05/11,2.796E+11,-1100000000,7.0028E+12,2.5483E+12
2009/05/12,8100000000,-13400000000,6.6396E+12,3.1018E+12
2009/05/13,-47200000000,-17300000000,7.0525E+12,3.3626E+12
2009/05/14,-74200000000,9300000000,7.5806E+12,3.1725E+12
2009/05/15,23600000000,-20900000000,6.8415E+12,3.9439E+12
2009/05/18,1.718E+11,-1700000000,6.0638E+12,3.0759E+12
2009/05/19,4.289E+11,-1000000000,7.6687E+12,3.3406E+12
2009/05/20,5.221E+11,13200000000,6.7388E+12,4.2804E+12
2009/05/21,42200000000,-25200000000,7.8936E+12,4.0106E+12
2009/05/22,68900000000,22800000000,7.8635E+12,3.7812E+12
2009/05/25,2.117E+11,-10000000000,8.6303E+12,3.6392E+12
2009/05/26,1.614E+11,-20100000000,8.2151E+12,3.2505E+12
2009/05/27,3.256E+11,-10900000000,8.2092E+12,3.2319E+12
2009/05/28,2.562E+11,-8100000000,7.3479E+12,2.7392E+12
2009/05/29,3.631E+11,38200000000,7.0575E+12,2.6237E+12
2009/06/01,3.363E+11,-6700000000,6.3504E+12,2.3533E+12
2009/06/02,4.943E+11,4100000000,8.292E+12,2.792E+12
2009/06/03,-90000000000,-17700000000,7.3552E+12,2.55E+12
2009/06/04,-1.09E+11,-20300000000,6.9562E+12,2.5491E+12
2009/06/05,98400000000,2600000000,5.974E+12,2.4338E+12
2009/06/08,43300000000,-700000000,5.4427E+12,2.2851E+12
2009/06/09,92500000000,-10300000000,5.9166E+12,2.777E+12
2009/06/10,4.341E+11,4100000000,6.0673E+12,2.3713E+12
2009/06/11,7.063E+11,2100000000,7.0404E+12,2.2263E+12
2009/06/12,2.495E+11,-8800000000,5.3583E+12,2.0919E+12
2009/06/15,-47500000000,-3400000000,4.9851E+12,1.8673E+12
2009/06/16,-1.665E+11,1500000000,4.6084E+12,1.9631E+12
2009/06/17,-1.481E+11,-12000000000,4.6394E+12,2.256E+12
2009/06/18,-52600000000,2800000000,4.539E+12,1.9487E+12
2009/06/19,25800000000,-11300000000,4.3339E+12,1.9211E+12
2009/06/22,20800000000,6500000000,4.315E+12,1.6847E+12
2009/06/23,-2.169E+11,-18800000000,5.025E+12,1.8779E+12
2009/06/24,-76500000000,-12000000000,4.5818E+12,1.8734E+12
2009/06/25,4.276E+11,7000000000,5.2318E+12,1.7922E+12
2009/06/26,3.592E+11,-7800000000,4.8239E+12,1.9607E+12
2009/06/29,30500000000,-16700000000,4.0408E+12,1.6237E+12
2009/06/30,57000000000,-18700000000,4.8156E+12,2.0631E+12
2009/07/01,1.845E+11,10500000000,5.2147E+12,1.6834E+12
2009/07/02,2.821E+11,2500000000,4.7562E+12,1.6951E+12
2009/07/03,80600000000,-900000000,4.1316E+12,1.7448E+12
2009/07/06,1.136E+11,-5600000000,4.5783E+12,1.9167E+12
2009/07/07,1.512E+11,-6900000000,5.0478E+12,2.175E+12
2009/07/08,-1.95E+11,-9500000000,5.0825E+12,2.2153E+12
2009/07/09,3.112E+11,7400000000,5.7129E+12,2.1627E+12
2009/07/10,-35100000000,-24000000000,4.7297E+12,2.2291E+12
2009/07/13,-2.306E+11,-18100000000,5.0164E+12,1.9948E+12
2009/07/14,-21500000000,-11100000000,5.0219E+12,1.8259E+12
2009/07/15,4.771E+11,20700000000,5.2798E+12,1.8534E+12
2009/07/16,5.393E+11,4700000000,5.539E+12,2.0423E+12
2009/07/17,1.628E+11,8100000000,4.528E+12,1.8026E+12
2009/07/20,5.204E+11,15400000000,6.27E+12,1.8279E+12
2009/07/21,4.039E+11,12600000000,6.7227E+12,2.1174E+12
2009/07/22,3.163E+11,18200000000,6.0747E+12,2.2602E+12
2009/07/23,3.192E+11,-700000000,6.6948E+12,2.1498E+12
2009/07/24,4.439E+11,18100000000,6.4514E+12,1.8976E+12
2009/07/27,4.828E+11,5800000000,6.8963E+12,2.028E+12
2009/07/28,4.909E+11,3700000000,5.5939E+12,2.2972E+12
2009/07/29,2.878E+11,-1300000000,6.1965E+12,2.3221E+12
2009/07/30,2.791E+11,7400000000,5.5678E+12,2.0234E+12
2009/07/31,5.755E+11,4200000000,7.3457E+12,2.0387E+12
2009/08/03,4.028E+11,19300000000,6.9095E+12,2.0739E+12
2009/08/04,5.935E+11,1700000000,8.2367E+12,2.3496E+12
2009/08/05,85800000000,11300000000,6.0589E+12,2.1758E+12
2009/08/06,30400000000,3500000000,6.1334E+12,2.0369E+12
2009/08/07,1.988E+11,11900000000,5.721E+12,2.0406E+12
2009/08/10,3.571E+11,-8200000000,5.6935E+12,2.1379E+12
2009/08/11,1.956E+11,13200000000,6.3466E+12,2.2983E+12
2009/08/12,-1100000000,6200000000,6.6934E+12,2.268E+12
2009/08/13,2.696E+11,10400000000,7.6693E+12,3.2167E+12
2009/08/14,3.929E+11,4900000000,6.8349E+12,2.6949E+12
2009/08/17,1.243E+11,-11300000000,6.8255E+12,2.5659E+12
2009/08/18,-1.513E+11,-6900000000,6.5102E+12,2.7051E+12
2009/08/19,2.133E+11,3800000000,6.783E+12,2.5852E+12
2009/08/20,-1.486E+11,-2700000000,6.2258E+12,2.8355E+12
2009/08/21,2.194E+11,-11400000000,8.161E+12,2.539E+12
2009/08/24,3.314E+11,-8300000000,8.8576E+12,2.6565E+12
2009/08/25,2.197E+11,9100000000,7.6562E+12,3.0586E+12
2009/08/26,2.204E+11,11900000000,6.4229E+12,2.7264E+12
2009/08/27,2.257E+11,22900000000,6.2312E+12,2.73E+12
2009/08/28,2.133E+11,25700000000,7.4611E+12,2.6037E+12
2009/08/31,-13600000000,-4100000000,6.5202E+12,2.7934E+12
2009/09/01,32300000000,-12400000000,7.1075E+12,2.7683E+12
2009/09/02,-2.834E+11,15900000000,8.0323E+12,2.7704E+12
2009/09/03,-1.475E+11,5300000000,7.12E+12,2.6221E+12
2009/09/04,9900000000,2400000000,7.1328E+12,2.3514E+12
2009/09/07,32200000000,26300000000,5.8198E+12,2.4417E+12
2009/09/08,79100000000,0,7.474E+12,2.9331E+12
2009/09/09,88000000000,2400000000,7.5437E+12,2.799E+12
2009/09/10,4.479E+11,16700000000,9.0864E+12,2.1958E+12
2009/09/11,5.912E+11,12700000000,7.6139E+12,2.6831E+12
2009/09/14,2.042E+11,1900000000,6.7924E+12,2.1803E+12
2009/09/15,3.698E+11,17800000000,7.5687E+12,2.5741E+12
2009/09/16,9.078E+11,10000000000,8.8737E+12,2.6854E+12
2009/09/17,7.864E+11,-3100000000,9.1475E+12,2.7635E+12
2009/09/18,1.4194E+12,37200000000,8.7635E+12,2.475E+12
2009/09/21,1.873E+11,12200000000,5.5234E+12,2.0753E+12
2009/09/22,5.274E+11,23400000000,6.9952E+12,2.338E+12
2009/09/23,1.304E+11,-1600000000,7.679E+12,2.5157E+12
2009/09/24,-93500000000,1400000000,7.5947E+12,2.2178E+12
2009/09/25,-1.429E+11,-6800000000,7.552E+12,2.0132E+12
2009/09/28,-1.37E+11,18900000000,6.5533E+12,1.7239E+12
2009/09/29,-1.179E+11,21600000000,6.7663E+12,1.7422E+12
2009/09/30,-12200000000,17300000000,7.9605E+12,1.9085E+12
2009/10/01,-2.35E+11,800000000,7.0245E+12,1.6264E+12
2009/10/05,-3.402E+11,7100000000,7.1031E+12,1.6006E+12
2009/10/06,-29800000000,-2800000000,6.2279E+12,1.9076E+12
2009/10/07,1.064E+11,-6700000000,6.719E+12,1.9907E+12
2009/10/08,-7900000000,26500000000,6.6939E+12,1.7844E+12
2009/10/09,4.231E+11,50800000000,6.006E+12,1.8224E+12
2009/10/12,-52100000000,13300000000,4.8413E+12,1.4906E+12
2009/10/13,10500000000,-4600000000,5.4141E+12,1.7497E+12
2009/10/14,3.602E+11,11900000000,5.114E+12,1.6256E+12
2009/10/15,5.467E+11,18200000000,5.9501E+12,1.6818E+12
2009/10/16,4.095E+11,5900000000,5.8384E+12,1.8532E+12
2009/10/19,94200000000,-1700000000,4.9024E+12,1.3776E+12
2009/10/20,2.245E+11,8600000000,4.8379E+12,1.8657E+12
2009/10/21,1.215E+11,7300000000,5.2953E+12,1.7901E+12
2009/10/22,-1.19E+11,-16200000000,4.9311E+12,1.9875E+12
2009/10/23,2.184E+11,7800000000,4.9509E+12,1.714E+12
2009/10/26,1.858E+11,7400000000,4.77E+12,1.4753E+12
2009/10/27,1.871E+11,13400000000,5.148E+12,1.8752E+12
2009/10/28,-2.722E+11,-9900000000,5.4652E+12,2.2637E+12
2009/10/29,-4.762E+11,-9700000000,5.7088E+12,1.814E+12
2009/10/30,1.273E+11,3800000000,4.8308E+12,1.5748E+12
2009/11/02,1.42E+11,9300000000,4.4084E+12,1.5242E+12
2009/11/03,1.828E+11,1600000000,3.639E+12,1.774E+12
2009/11/04,1.067E+11,16300000000,3.7823E+12,1.7611E+12
2009/11/05,-25100000000,-300000000,3.3682E+12,1.694E+12
2009/11/06,1.354E+11,1100000000,3.7012E+12,1.614E+12
2009/11/09,1.269E+11,9700000000,3.5027E+12,1.4898E+12
2009/11/10,2.699E+11,7100000000,3.8935E+12,1.8637E+12
2009/11/11,-52500000000,24900000000,3.2517E+12,1.4463E+12
2009/11/12,-1.299E+11,-2700000000,4.8438E+12,1.4456E+12
2009/11/13,-1.128E+11,-6600000000,4.1944E+12,1.3793E+12
2009/11/16,-11400000000,-8300000000,4.0185E+12,1.4922E+12
2009/11/17,2.03E+11,15400000000,4.9192E+12,1.6588E+12
2009/11/18,1.481E+11,15500000000,5.1971E+12,1.7365E+12
2009/11/19,6.77E+11,25100000000,4.7925E+12,1.6053E+12
2009/11/20,30700000000,15300000000,3.6975E+12,1.5228E+12
2009/11/23,-21600000000,4400000000,3.459E+12,1.5892E+12
2009/11/24,2.494E+11,700000000,4.8998E+12,1.8166E+12
2009/11/25,-69700000000,7400000000,3.4944E+12,1.748E+12
2009/11/26,74600000000,3400000000,4.1417E+12,1.6676E+12
2009/11/27,-2.098E+11,-7400000000,5.4956E+12,1.7583E+12
2009/11/30,1.267E+11,2300000000,4.5838E+12,1.4165E+12
2009/12/01,30600000000,21900000000,4.5794E+12,1.7479E+12
2009/12/02,3.775E+11,8600000000,4.8278E+12,1.7714E+12
2009/12/03,95900000000,5400000000,4.4358E+12,1.6988E+12
2009/12/04,2.4E+11,15700000000,4.5324E+12,1.6421E+12
2009/12/07,2.666E+11,800000000,3.9387E+12,1.687E+12
2009/12/08,1.662E+11,5300000000,3.5972E+12,1.8937E+12
2009/12/09,-87000000000,-3300000000,4.6019E+12,1.763E+12
2009/12/10,2.849E+11,-7000000000,7.7376E+12,1.7408E+12
2009/12/11,1.239E+11,8400000000,5.4552E+12,1.7592E+12
2009/12/14,10200000000,-1400000000,5.093E+12,1.7637E+12
2009/12/15,1.648E+11,-6900000000,5.0613E+12,1.9932E+12
2009/12/16,-64600000000,17700000000,4.6628E+12,2.1237E+12
2009/12/17,65400000000,16900000000,4.3275E+12,2.0968E+12
2009/12/18,-1.727E+11,-8500000000,4.0167E+12,2.2572E+12
2009/12/21,-3300000000,-8300000000,3.8812E+12,2.5616E+12
2009/12/22,1.188E+11,-15500000000,3.7882E+12,2.6249E+12
2009/12/23,1.556E+11,-13900000000,4.0282E+12,2.4217E+12
2009/12/24,2.73E+11,-3500000000,4.8677E+12,2.0444E+12
2009/12/28,-56400000000,9700000000,5.8265E+12,2.31E+12
2009/12/29,99000000000,11500000000,4.2284E+12,1.9561E+12
2009/12/30,1.932E+11,9100000000,4.2856E+12,2.0854E+12
2009/12/31,,,,
2010/01/04,2.39E+11,22500000000,4.3646E+12,2.4075E+12
2010/01/05,4.005E+11,8300000000,6.8307E+12,3.2557E+12
2010/01/06,3.517E+11,26600000000,6.391E+12,3.4518E+12
2010/01/07,2.233E+11,17800000000,7.4984E+12,3.6803E+12
2010/01/08,61900000000,15400000000,6.9651E+12,3.0053E+12
2010/01/11,-1.543E+11,-9100000000,6.9527E+12,3.0421E+12
2010/01/12,1.241E+11,-10900000000,5.3301E+12,2.9996E+12
2010/01/13,-1.403E+11,-9800000000,5.2861E+12,3.1724E+12
2010/01/14,-2.41E+11,47400000000,6.2199E+12,3.3898E+12
2010/01/15,3.842E+11,28500000000,6.4859E+12,3.3071E+12
2010/01/18,31200000000,1400000000,6.335E+12,3.2095E+12
2010/01/19,46700000000,-56200000000,5.7005E+12,3.965E+12
2010/01/20,2.156E+11,1300000000,7.29E+12,3.6609E+12
2010/01/21,1.591E+11,-6000000000,5.8036E+12,3.5103E+12
2010/01/22,-4.92E+11,-13900000000,6.6959E+12,3.2593E+12
2010/01/25,36500000000,5700000000,5.8385E+12,3.8928E+12
2010/01/26,-1.94E+11,-7900000000,6.1144E+12,3.3517E+12
2010/01/27,-4.451E+11,-3900000000,5.7607E+12,3.2221E+12
2010/01/28,1.307E+11,10700000000,5.4727E+12,2.6321E+12
2010/01/29,-80900000000,-1000000000,5.729E+12,2.3972E+12
2010/02/01,-93500000000,-4400000000,5.1093E+12,1.907E+12
2010/02/02,33800000000,25400000000,5.0088E+12,2.5063E+12
2010/02/03,1.394E+11,22100000000,4.4591E+12,2.5028E+12
2010/02/04,25800000000,-6500000000,4.0933E+12,2.5691E+12
2010/02/05,-2.997E+11,-25500000000,4.9405E+12,2.4993E+12
2010/02/08,-2.157E+11,-12800000000,4.1821E+12,2.2818E+12
2010/02/09,-44600000000,19800000000,4.3085E+12,2.1386E+12
2010/02/10,16500000000,-4700000000,4.1841E+12,2.1396E+12
2010/02/11,87200000000,10200000000,4.4041E+12,1.9225E+12
2010/02/12,-41900000000,10200000000,4.2404E+12,1.9E+12
2010/02/16,59200000000,2200000000,2.7315E+12,1.9817E+12
2010/02/17,3.828E+11,1000000000,4.1052E+12,2.604E+12
2010/02/18,1.888E+11,-13800000000,3.2818E+12,2.3546E+12
2010/02/19,35000000000,-11600000000,3.776E+12,2.7995E+12
2010/02/22,2.6E+11,-7200000000,3.4531E+12,2.2351E+12
2010/02/23,52000000000,-12900000000,3.5198E+12,2.3377E+12
2010/02/24,-1.909E+11,-4200000000,3.8924E+12,2.3254E+12
2010/02/25,-2.358E+11,-3900000000,4.0049E+12,2.3551E+12
2010/02/26,-1.674E+11,-200000000,3.2018E+12,1.7477E+12
2010/03/02,4.216E+11,4600000000,4.1939E+12,1.6244E+12
2010/03/03,91700000000,7800000000,3.2928E+12,1.8895E+12
2010/03/04,1.356E+11,-50900000000,3.3087E+12,2.19E+12
2010/03/05,1.429E+11,500000000,3.4526E+12,2.0849E+12
2010/03/08,5.071E+11,9400000000,4.8661E+12,2.2999E+12
2010/03/09,3.221E+11,100000000,4.5586E+12,2.6307E+12
2010/03/10,1.479E+11,6500000000,3.9453E+12,2.946E+12
2010/03/11,-1.827E+11,13400000000,4.8068E+12,2.5922E+12
2010/03/12,2.426E+11,10200000000,3.7777E+12,2.481E+12
2010/03/15,57500000000,8600000000,3.4254E+12,2.5E+12
2010/03/16,3.95E+11,3100000000,5.0051E+12,2.4188E+12
2010/03/17,6.605E+11,20300000000,5.7729E+12,2.2615E+12
2010/03/18,2.97E+11,23600000000,4.7988E+12,2.4377E+12
2010/03/19,2.862E+11,3600000000,4.2879E+12,2.4923E+12
2010/03/22,41300000000,4300000000,3.8386E+12,2.1699E+12
2010/03/23,1.896E+11,600000000,4.773E+12,2.6481E+12
2010/03/24,3.753E+11,-7800000000,4.5361E+12,2.8178E+12
2010/03/25,2.107E+11,10800000000,4.5589E+12,2.005E+12
2010/03/26,2.1E+11,-2100000000,4.1663E+12,1.8282E+12
2010/03/29,3.278E+11,-2200000000,4.2059E+12,1.831E+12
2010/03/30,3.585E+11,400000000,4.8206E+12,2.0657E+12
2010/03/31,1.262E+11,1100000000,4.8473E+12,2.1644E+12
2010/04/01,4.552E+11,15100000000,6.0034E+12,2.1549E+12
2010/04/02,6.272E+11,15000000000,6.3544E+12,1.9939E+12
2010/04/05,2.737E+11,40700000000,5.6859E+12,2.2669E+12
2010/04/06,1.499E+11,19800000000,4.8755E+12,1.6234E+12
2010/04/07,4.806E+11,19600000000,5.6553E+12,1.6715E+12
2010/04/08,4.456E+11,11500000000,4.7455E+12,1.6379E+12
2010/04/09,6.227E+11,-16900000000,6.1305E+12,1.7562E+12
2010/04/12,37600000000,7400000000,5.9184E+12,1.7099E+12
2010/04/13,-17500000000,6100000000,4.4548E+12,1.7509E+12
2010/04/14,2.133E+11,12000000000,5.8025E+12,1.6868E+12
2010/04/15,5.191E+11,5700000000,6.934E+12,1.7198E+12
2010/04/16,1.844E+11,4100000000,5.0928E+12,1.7272E+12
2010/04/19,-73100000000,1900000000,4.3891E+12,1.4965E+12
2010/04/20,-32000000000,21200000000,4.9908E+12,1.6014E+12
2010/04/21,2.83E+11,33000000000,6.0776E+12,1.8259E+12
2010/04/22,95700000000,11500000000,5.8232E+12,1.7397E+12
2010/04/23,1.618E+11,6300000000,5.5361E+12,2.1535E+12
2010/04/26,2.116E+11,1400000000,5.2502E+12,1.7754E+12
2010/04/27,1.226E+11,29600000000,5.5385E+12,1.9009E+12
2010/04/28,-43200000000,-10900000000,6.5408E+12,2.1591E+12
2010/04/29,56800000000,27700000000,6.562E+12,2.2952E+12
2010/04/30,4.405E+11,17500000000,6.703E+12,2.2308E+12
2010/05/03,-2.313E+11,-5200000000,5.5098E+12,1.8363E+12
2010/05/04,-9700000000,10300000000,5.3643E+12,1.8799E+12
2010/05/06,-7.515E+11,-23400000000,6.3605E+12,1.8692E+12
2010/05/07,-1.2458E+12,-9100000000,7.4598E+12,2.2267E+12
2010/05/10,-3.325E+11,-15900000000,5.563E+12,1.7602E+12
2010/05/11,15600000000,12400000000,6.5063E+12,2.2898E+12
2010/05/12,-4.078E+11,33200000000,7.3129E+12,2.6287E+12
2010/05/13,67400000000,13500000000,6.0225E+12,2.511E+12
2010/05/14,-2.071E+11,-100000000,6.908E+12,2.6281E+12
2010/05/17,-7.639E+11,-39100000000,7.1364E+12,2.3765E+12
