DATE,KOSPI지수,KOSDAQ지수
2016-11-25,"1,974.46",597.82
2016-11-28,"1,978.13",593.05
2016-11-29,"1,978.39",596.07
2016-11-30,"1,983.48",596.11
2016-12-01,"1,983.75",593.85
2016-12-02,"1,970.61",586.73
2016-12-05,"1,963.36",575.12
2016-12-06,"1,989.86",581.35
2016-12-07,"1,991.89",578.52
2016-12-08,"2,031.07",584.62
2016-12-09,"2,024.69",594.35
2016-12-12,"2,027.24",603.08
2016-12-13,"2,035.98",611.09
2016-12-14,"2,036.87",612.47
2016-12-15,"2,036.65",620.61
2016-12-16,"2,042.24",622.08
2016-12-19,"2,038.39",622.77
2016-12-20,"2,041.94",617.99
2016-12-21,"2,037.96",618.63
2016-12-22,"2,035.73",615.93
2016-12-23,"2,035.90",619.75
2016-12-26,"2,037.75",615.16
2016-12-27,"2,042.17",618.38
2016-12-28,"2,024.49",627.27
2016-12-29,"2,026.46",631.44
2016-12-30,"2,026.46",631.44
2017-01-02,"2,026.16",632.04
2017-01-03,"2,043.97",636.57
2017-01-04,"2,045.64",639.79
2017-01-05,"2,041.95",642.48
2017-01-06,"2,049.12",643.68
2017-01-09,"2,048.78",642.15
2017-01-10,"2,045.12",636.73
2017-01-11,"2,075.17",637.9
2017-01-12,"2,087.14",632.87
2017-01-13,"2,076.79",634.68
2017-01-16,"2,064.17",627.88
2017-01-17,"2,071.87",624
2017-01-18,"2,070.54",626.89
2017-01-19,"2,072.79",626.19
2017-01-20,"2,065.61",622.12
2017-01-23,"2,065.99",615.99
2017-01-24,"2,065.76",612.93
2017-01-25,"2,066.94",609.64
2017-01-26,"2,083.59",616.81
2017-01-27,"2,083.59",616.81
2017-01-30,"2,083.59",616.81
2017-01-31,"2,067.57",616.13
2017-02-01,"2,080.48",623.68
2017-02-02,"2,071.01",613.04
2017-02-03,"2,073.16",609.21
2017-02-06,"2,077.66",610.96
2017-02-07,"2,075.21",608.72
2017-02-08,"2,065.08",608.79
2017-02-09,"2,065.88",611.04
2017-02-10,"2,075.08",610.58
2017-02-13,"2,078.65",611.94
2017-02-14,"2,074.57",611.54
2017-02-15,"2,083.86",615.95
2017-02-16,"2,081.84",616.58
2017-02-17,"2,080.58",618.7
2017-02-20,"2,084.39",619.97
2017-02-21,"2,102.93",622.47
2017-02-22,"2,106.61",621.39
2017-02-23,"2,107.63",617.67
2017-02-24,"2,094.12",614.75
2017-02-27,"2,085.52",612.12
2017-02-28,"2,091.64",612.2
2017-03-01,"2,091.64",612.2
2017-03-02,"2,102.65",608.93
2017-03-03,"2,078.75",600.73
2017-03-06,"2,081.36",604.05
2017-03-07,"2,094.05",606.05
2017-03-08,"2,095.41",605.75
2017-03-09,"2,091.06",606.13
2017-03-10,"2,097.35",612.26
2017-03-13,"2,117.59",615.59
2017-03-14,"2,133.78",614.12
2017-03-15,"2,133.00",608.68
2017-03-16,"2,150.08",613.88
2017-03-17,"2,164.58",613.26
2017-03-20,"2,157.01",609.11
2017-03-21,"2,178.38",609.73
2017-03-22,"2,168.30",607.57
2017-03-23,"2,172.72",605.53
2017-03-24,"2,168.95",608.18
2017-03-27,"2,155.66",607.07
2017-03-28,"2,163.31",612.28
2017-03-29,"2,166.98",613.63
2017-03-30,"2,164.64",614.68
2017-03-31,"2,160.23",619.28
2017-04-03,"2,167.51",628.52
2017-04-04,"2,161.10",625.49
2017-04-05,"2,160.85",630.17
2017-04-06,"2,152.75",630.46
2017-04-07,"2,151.73",633.32
2017-04-10,"2,133.32",619.41
2017-04-11,"2,123.85",621.64
2017-04-12,"2,128.91",621.45
2017-04-13,"2,148.61",623.87
2017-04-14,"2,134.88",618.24
2017-04-17,"2,145.76",629.47
2017-04-18,"2,148.46",634.73
2017-04-19,"2,138.40",635.99
2017-04-20,"2,149.15",635.8
2017-04-21,"2,165.04",634.96
2017-04-24,"2,173.74",626.62
2017-04-25,"2,196.85",632.57
2017-04-26,"2,207.84",635.11
2017-04-27,"2,209.46",631.11
2017-04-28,"2,205.44",628.24
2017-05-01,"2,205.44",628.24
2017-05-02,"2,219.67",626.43
2017-05-03,"2,219.67",626.43
2017-05-04,"2,241.24",635.11
2017-05-05,"2,241.24",635.11
2017-05-08,"2,292.76",643.39
2017-05-09,"2,292.76",643.39
2017-05-10,"2,270.12",642.68
2017-05-11,"2,296.37",647.58
2017-05-12,"2,286.02",643.73
2017-05-15,"2,290.65",645.38
2017-05-16,"2,295.33",639.11
2017-05-17,"2,293.08",640.01
2017-05-18,"2,286.82",638.12
2017-05-19,"2,288.48",642.45
2017-05-22,"2,304.03",642.62
2017-05-23,"2,311.74",644.73
2017-05-24,"2,317.34",646.04
2017-05-25,"2,342.93",643.02
2017-05-26,"2,355.30",646.01
2017-05-29,"2,352.97",642.98
2017-05-30,"2,343.68",649.06
2017-05-31,"2,347.38",652.04
2017-06-01,"2,344.61",653.83
2017-06-02,"2,371.72",658.78
2017-06-05,"2,368.62",662.32
2017-06-06,"2,368.62",662.32
2017-06-07,"2,360.14",666.46
2017-06-08,"2,363.57",669.97
2017-06-09,"2,381.69",674.15
2017-06-12,"2,357.87",664.86
2017-06-13,"2,374.70",669.23
2017-06-14,"2,372.64",671.59
2017-06-15,"2,361.65",669.82
2017-06-16,"2,361.83",670.7
2017-06-19,"2,370.90",675.44
2017-06-20,"2,369.23",669.41
2017-06-21,"2,357.53",665.77
2017-06-22,"2,370.37",663.28
2017-06-23,"2,378.60",668.93
2017-06-26,"2,388.66",668.36
2017-06-27,"2,391.95",672.63
2017-06-28,"2,382.56",665.89
2017-06-29,"2,395.66",668
2017-06-30,"2,391.79",669.04
2017-07-03,"2,394.48",660.97
2017-07-04,"2,380.52",656.19
2017-07-05,"2,388.35",661.54
2017-07-06,"2,387.81",663.79
2017-07-07,"2,379.87",663.77
2017-07-10,"2,382.10",657.86
2017-07-11,"2,396.00",656.01
2017-07-12,"2,391.77",651.1
2017-07-13,"2,409.49",652.69
2017-07-14,"2,414.63",654.11
2017-07-17,"2,425.10",659.89
2017-07-18,"2,426.04",664.02
2017-07-19,"2,429.94",671.53
2017-07-20,"2,441.84",676.51
2017-07-21,"2,450.06",676.6
2017-07-24,"2,451.53",677.32
2017-07-25,"2,439.90",670.47
2017-07-26,"2,434.51",667.22
2017-07-27,"2,443.24",666.48
2017-07-28,"2,400.99",652.95
2017-07-31,"2,402.71",650.47
2017-08-01,"2,422.96",653.12
2017-08-02,"2,427.63",657.52
2017-08-03,"2,386.85",643.09
2017-08-04,"2,395.45",641.58
2017-08-07,"2,398.75",648.39
2017-08-08,"2,394.73",651.67
2017-08-09,"2,368.39",642.87
2017-08-10,"2,359.47",640.04
2017-08-11,"2,319.71",628.34
2017-08-14,"2,334.22",629.37
2017-08-15,"2,334.22",629.37
2017-08-16,"2,348.26",634.91
2017-08-17,"2,361.67",642.11
2017-08-18,"2,358.37",643.58
2017-08-21,"2,355.00",640.85
2017-08-22,"2,365.33",644.26
2017-08-23,"2,366.40",643.71
2017-08-24,"2,375.84",647.71
2017-08-25,"2,378.51",650.27
2017-08-28,"2,370.30",652.92
2017-08-29,"2,364.74",653.96
2017-08-30,"2,372.29",655
2017-08-31,"2,363.19",657.83
2017-09-01,"2,357.69",661.99
2017-09-04,"2,329.65",650.89
2017-09-05,"2,326.62",648.75
2017-09-06,"2,319.82",652.59
2017-09-07,"2,346.19",658.48
2017-09-08,"2,343.72",654.29
2017-09-11,"2,359.08",656.53
2017-09-12,"2,365.47",660.05
2017-09-13,"2,360.18",659.09
2017-09-14,"2,377.66",665.41
2017-09-15,"2,386.07",671.3
2017-09-18,"2,418.21",675.87
2017-09-19,"2,416.05",674.48
2017-09-20,"2,412.20",668.05
2017-09-21,"2,406.50",661.11
2017-09-22,"2,388.71",648.95
2017-09-25,"2,380.40",642.04
2017-09-26,"2,374.32",642.4
2017-09-27,"2,372.57",649.24
2017-09-28,"2,373.14",648.09
2017-09-29,"2,394.47",652.82
2017-10-02,"2,394.47",652.82
2017-10-03,"2,394.47",652.82
2017-10-04,"2,394.47",652.82
2017-10-05,"2,394.47",652.82
2017-10-06,"2,394.47",652.82
2017-10-09,"2,394.47",652.82
2017-10-10,"2,433.81",654.59
2017-10-11,"2,458.16",662.31
2017-10-12,"2,474.76",666.54
2017-10-13,"2,473.62",663.08
2017-10-16,"2,480.05",659.41
2017-10-17,"2,484.37",670.51
2017-10-18,"2,482.91",668.42
2017-10-19,"2,473.06",667.1
2017-10-20,"2,489.54",672.95
2017-10-23,"2,490.05",675.86
2017-10-24,"2,490.49",687.21
2017-10-25,"2,492.50",689.14
2017-10-26,"2,480.63",680.61
2017-10-27,"2,496.63",689.97
2017-10-30,"2,501.93",689.68
2017-10-31,"2,523.43",694.2
2017-11-01,"2,556.47",695.77
2017-11-02,"2,546.36",694.96
2017-11-03,"2,557.97",701.13
2017-11-06,"2,549.41",703.79
2017-11-07,"2,545.44",701.14
2017-11-08,"2,552.40",709.11
2017-11-09,"2,550.57",709.94
2017-11-10,"2,542.95",720.79
2017-11-13,"2,530.35",741.38
2017-11-14,"2,526.64",756.46
2017-11-15,"2,518.25",768.03
2017-11-16,"2,534.79",780.22
2017-11-17,"2,533.99",775.85
2017-11-20,"2,527.67",785.32
2017-11-21,"2,530.70",789.38
2017-11-22,"2,540.51",780.9
2017-11-23,"2,537.15",796.8
2017-11-24,"2,544.33",792.74
2017-11-27,"2,507.81",792.8
2017-11-28,"2,514.19",773.12
2017-11-29,"2,512.90",781.72
2017-11-30,"2,476.37",771.42
2017-12-01,"2,475.41",787.7
2017-12-04,"2,501.67",782.45
2017-12-05,"2,510.12",774.12
2017-12-06,"2,474.37",768.39
2017-12-07,"2,461.98",753.46
2017-12-08,"2,464.00",744.06
2017-12-11,"2,471.49",764.09
2017-12-12,"2,461.00",760.4
2017-12-13,"2,480.55",772.22
2017-12-14,"2,469.48",770.35
2017-12-15,"2,482.07",771.82
2017-12-18,"2,481.88",770.5
2017-12-19,"2,478.53",766.18
2017-12-20,"2,472.37",755.27
2017-12-21,"2,429.83",740.32
2017-12-22,"2,440.54",761.2
2017-12-25,"2,440.54",761.2
2017-12-26,"2,427.34",762.21
2017-12-27,"2,436.67",791.95
2017-12-28,"2,467.49",798.42
2017-12-29,"2,467.49",798.42
2018-01-01,"2,467.49",798.42
2018-01-02,"2,479.65",812.45
2018-01-03,"2,486.35",822.31
2018-01-04,"2,466.46",808.01
2018-01-05,"2,497.52",828.03
2018-01-08,"2,513.28",839.51
2018-01-09,"2,510.23",829.99
2018-01-10,"2,499.75",834.91
2018-01-11,"2,487.91",852.51
2018-01-12,"2,496.42",873.05
2018-01-15,"2,503.73",891.61
2018-01-16,"2,521.74",901.23
2018-01-17,"2,515.43",886.58
2018-01-18,"2,515.81",898.19
2018-01-19,"2,520.26",879.99
2018-01-22,"2,502.11",873.09
2018-01-23,"2,536.60",894.43
2018-01-24,"2,538.00",894.77
2018-01-25,"2,562.23",898.6
2018-01-26,"2,574.76",913.12
2018-01-29,"2,598.19",927.05
2018-01-30,"2,567.74",920.96
2018-01-31,"2,566.46",913.57
2018-02-01,"2,568.54",908.2
2018-02-02,"2,525.39",899.47
2018-02-05,"2,491.75",858.22
2018-02-06,"2,453.31",858.17
2018-02-07,"2,396.56",829.96
2018-02-08,"2,407.62",861.94
2018-02-09,"2,363.77",842.6
2018-02-12,"2,385.38",843.24
2018-02-13,"2,395.19",829.39
2018-02-14,"2,421.83",848.03
2018-02-15,"2,421.83",848.03
2018-02-16,"2,421.83",848.03
2018-02-19,"2,442.82",875.81
2018-02-20,"2,415.12",864.41
2018-02-21,"2,429.65",875.58
2018-02-22,"2,414.28",870.22
2018-02-23,"2,451.52",874.78
2018-02-26,"2,457.65",874.43
2018-02-27,"2,456.14",874.01
2018-02-28,"2,427.36",857.06
2018-03-01,"2,427.36",857.06
2018-03-02,"2,402.16",860.23
2018-03-05,"2,375.06",845
2018-03-06,"2,411.41",859.21
2018-03-07,"2,401.82",841.03
2018-03-08,"2,433.08",853.94
2018-03-09,"2,459.45",865.8
2018-03-12,"2,484.12",884.27
2018-03-13,"2,494.49",886.25
2018-03-14,"2,486.08",886.92
2018-03-15,"2,492.38",890.43
2018-03-16,"2,493.97",894.43
2018-03-19,"2,475.03",880.97
2018-03-20,"2,485.52",890.4
2018-03-21,"2,484.97",885.55
2018-03-22,"2,496.02",871.62
2018-03-23,"2,416.76",829.68
2018-03-26,"2,437.08",853.69
2018-03-27,"2,452.06",858.84
2018-03-28,"2,419.29",850.97
2018-03-29,"2,436.37",865.99
2018-03-30,"2,445.85",871.09
2018-04-02,"2,444.16",867.8
2018-04-03,"2,442.43",872.32
2018-04-04,"2,408.06",862.51
2018-04-05,"2,437.52",868.93
2018-04-06,"2,429.58",867.96
2018-04-09,"2,444.08",874.44
2018-04-10,"2,450.74",877.3
2018-04-11,"2,444.22",885.38
2018-04-12,"2,442.71",881.45
2018-04-13,"2,455.07",891.87
2018-04-16,"2,457.49",896.89
2018-04-17,"2,453.77",901.22
2018-04-18,"2,479.98",893.32
2018-04-19,"2,486.10",882.73
2018-04-20,"2,476.33",889.17
2018-04-23,"2,474.11",879.02
2018-04-24,"2,464.14",873.61
2018-04-25,"2,448.81",869.93
2018-04-26,"2,475.64",879.39
2018-04-27,"2,492.40",886.49
2018-04-30,"2,515.38",875.95
2018-05-01,"2,515.38",875.95
2018-05-02,"2,505.61",871.03
2018-05-03,"2,487.25",866.07
2018-05-04,"2,461.38",856.34
2018-05-07,"2,461.38",856.34
2018-05-08,"2,449.81",827.22
2018-05-09,"2,443.98",850.85
2018-05-10,"2,464.16",854.93
2018-05-11,"2,477.71",865.93
2018-05-14,"2,476.11",858.7
2018-05-15,"2,458.54",862.94
2018-05-16,"2,459.82",850.29
2018-05-17,"2,448.45",855.62
2018-05-18,"2,460.65",869.45
2018-05-21,"2,465.57",872.96
2018-05-22,"2,465.57",872.96
2018-05-23,"2,471.91",869.16
2018-05-24,"2,466.01",873.32
2018-05-25,"2,460.80",868.35
2018-05-28,"2,478.96",879.69
2018-05-29,"2,457.25",870.08
2018-05-30,"2,409.03",874.22
2018-05-31,"2,423.01",879.66
2018-06-01,"2,438.96",883.22
2018-06-04,"2,447.76",877.44
2018-06-05,"2,453.76",877.16
2018-06-06,"2,453.76",877.16
2018-06-07,"2,470.58",887.91
2018-06-08,"2,451.58",878.48
2018-06-11,"2,470.15",876.55
2018-06-12,"2,468.83",875.04
2018-06-13,"2,468.83",875.04
2018-06-14,"2,423.48",864.56
2018-06-15,"2,404.04",866.22
2018-06-18,"2,376.24",840.23
2018-06-19,"2,340.11",815.39
2018-06-20,"2,363.91",840.17
2018-06-21,"2,337.83",826.22
2018-06-22,"2,357.22",830.27
2018-06-25,"2,357.88",836
2018-06-26,"2,350.92",831.4
2018-06-27,"2,342.03",826.69
2018-06-28,"2,314.24",810.2
2018-06-29,"2,326.13",818.22
2018-07-02,"2,271.54",789.82
2018-07-03,"2,272.76",795.71
2018-07-04,"2,265.46",799.1
2018-07-05,"2,257.55",794.05
2018-07-06,"2,272.87",808.89
2018-07-09,"2,285.80",808.28
2018-07-10,"2,294.16",813.19
2018-07-11,"2,280.62",804.78
2018-07-12,"2,285.06",819.29
2018-07-13,"2,310.90",827.89
2018-07-16,"2,301.99",825.71
2018-07-17,"2,297.92",819.72
2018-07-18,"2,290.11",810.44
2018-07-19,"2,282.29",796.49
2018-07-20,"2,289.19",791.61
2018-07-23,"2,269.31",756.96
2018-07-24,"2,280.20",761.57
2018-07-25,"2,273.03",748.89
2018-07-26,"2,289.06",765.15
2018-07-27,"2,294.99",773.98
2018-07-30,"2,293.51",769.8
2018-07-31,"2,295.26",775.52
2018-08-01,"2,307.07",790.25
2018-08-02,"2,270.20",781.38
2018-08-03,"2,287.68",788.81
2018-08-06,"2,286.50",781.41
2018-08-07,"2,300.16",784.7
2018-08-08,"2,301.45",783.81
2018-08-09,"2,303.71",789.48
2018-08-10,"2,282.79",784.81
2018-08-13,"2,248.45",755.65
2018-08-14,"2,258.91",761.94
2018-08-15,"2,258.91",761.94
2018-08-16,"2,240.80",761.18
2018-08-17,"2,247.05",772.3
2018-08-20,"2,247.88",769.78
2018-08-21,"2,270.06",787.15
2018-08-22,"2,273.33",785.95
2018-08-23,"2,282.60",791.28
2018-08-24,"2,293.21",798.23
2018-08-27,"2,299.30",801.04
2018-08-28,"2,303.12",798.17
2018-08-29,"2,309.03",803.18
2018-08-30,"2,307.35",804.47
2018-08-31,"2,322.88",816.97
2018-09-03,"2,307.03",816.84
2018-09-04,"2,315.72",827.27
2018-09-05,"2,291.77",820
2018-09-06,"2,287.61",815.18
2018-09-07,"2,281.58",818.86
2018-09-10,"2,288.66",816.16
2018-09-11,"2,283.20",820.23
2018-09-12,"2,282.92",826.33
2018-09-13,"2,286.23",830.95
2018-09-14,"2,318.25",834.91
2018-09-17,"2,303.01",828.88
2018-09-18,"2,308.98",831.85
2018-09-19,"2,308.46",826.91
2018-09-20,"2,323.45",821.13
2018-09-21,"2,339.17",827.84
2018-09-24,"2,339.17",827.84
2018-09-25,"2,339.17",827.84
2018-09-26,"2,339.17",827.84
2018-09-27,"2,355.43",833.01
2018-09-28,"2,343.07",822.27
2018-10-01,"2,338.88",816.53
2018-10-02,"2,309.57",794.99
2018-10-03,"2,309.57",794.99
2018-10-04,"2,274.49",789
2018-10-05,"2,267.52",773.7
2018-10-08,"2,253.83",767.15
2018-10-09,"2,253.83",767.15
2018-10-10,"2,228.61",747.5
2018-10-11,"2,129.67",707.38
2018-10-12,"2,161.85",731.5
2018-10-15,"2,145.12",718.87
2018-10-16,"2,145.12",731.5
2018-10-17,"2,167.51",739.15
2018-10-18,"2,148.31",731.34
2018-10-19,"2,156.26",740.48
2018-10-22,"2,161.71",744.15
2018-10-23,"2,106.10",719
2018-10-24,"2,097.58",699.3
2018-10-25,"2,063.30",686.84
2018-10-26,"2,027.15",663.07
2018-10-29,"1,996.05",629.7
2018-10-30,"2,014.69",644.14
2018-10-31,"2,029.69",648.67
2018-11-01,"2,024.46",657.46
2018-11-02,"2,096.00",690.65
2018-11-05,"2,076.92",691.94
2018-11-06,"2,089.62",691.55
2018-11-07,"2,078.69",682.37
2018-11-08,"2,092.63",693.67
2018-11-09,"2,086.09",687.29
2018-11-12,"2,080.44",670.82
2018-11-13,"2,071.23",670.85
2018-11-14,"2,068.05",671.56
2018-11-15,"2,088.06",681.38
2018-11-16,"2,092.40",690.18
2018-11-19,"2,100.56",702.13
2018-11-20,"2,082.58",690.81
2018-11-21,"2,076.55",695.72
2018-11-22,"2,069.95",692.39
2018-11-23,"2,057.48",683.06
2018-11-26,"2,083.02",695.36
2018-11-27,"2,099.42",700.67
2018-11-28,"2,108.22",700.12
2018-11-29,"2,114.10",695.48
2018-11-30,"2,096.86",695.76
2018-12-03,"2,131.93",709.46
2018-12-04,"2,114.35",708.63
2018-12-05,"2,101.31",701.12
2018-12-06,"2,068.69",678.38
2018-12-07,"2,075.76",685.33
2018-12-10,"2,053.79",670.39
2018-12-11,"2,052.97",661.01
2018-12-12,"2,082.57",676.48
2018-12-13,"2,095.55",681.78
2018-12-14,"2,069.38",666.34
2018-12-17,"2,071.09",661.9
2018-12-18,"2,062.11",659.67
2018-12-19,"2,078.84",672.08
2018-12-20,"2,060.12",668.13
2018-12-21,"2,061.49",673.64
2018-12-24,"2,055.01",669.79
2018-12-25,"2,055.01",669.79
2018-12-26,"2,028.01",665.74
2018-12-27,"2,028.44",667.88
2018-12-28,"2,041.04",675.65
2018-12-31,"2,041.04",675.65
2019-01-01,"2,041.04",675.65
2019-01-02,"2,010.00",669.37
2019-01-03,"1,993.70",657.02
2019-01-04,"2,010.25",664.49
2019-01-07,"2,037.10",672.84
2019-01-08,"2,025.27",668.49
2019-01-09,"2,064.71",679.74
2019-01-10,"2,063.28",683.34
2019-01-11,"2,075.57",686.33
2019-01-14,"2,064.52",683.09
2019-01-15,"2,097.18",690.39
2019-01-16,"2,106.10",693.38
2019-01-17,"2,107.06",686.35
2019-01-18,"2,124.28",696.34
2019-01-21,"2,124.61",695.62
2019-01-22,"2,117.77",694.55
2019-01-23,"2,127.78",695.63
2019-01-24,"2,145.03",704.41
2019-01-25,"2,177.73",711.38
2019-01-28,"2,177.30",714.26
2019-01-29,"2,183.36",710.99
2019-01-30,"2,206.20",715.3
2019-01-31,"2,204.85",716.86
2019-02-01,"2,203.46",716.92
2019-02-04,"2,203.46",716.92
2019-02-05,"2,203.46",716.92
2019-02-06,"2,203.46",716.92
2019-02-07,"2,203.42",728.79
2019-02-08,"2,177.05",728.74
2019-02-11,"2,180.73",733.47
2019-02-12,"2,190.47",730.58
2019-02-13,"2,201.48",739.91
2019-02-14,"2,225.85",742.27
2019-02-15,"2,196.09",738.66
2019-02-18,"2,210.89",745.33
2019-02-19,"2,205.63",748.05
2019-02-20,"2,229.76",750.69
2019-02-21,"2,228.66",747.33
2019-02-22,"2,230.50",743.38
2019-02-25,"2,232.56",750.4
2019-02-26,"2,226.60",747.09
2019-02-27,"2,234.79",752.16
2019-02-28,"2,195.44",731.25
2019-03-01,"2,195.44",731.25
2019-03-04,"2,190.66",748.07
2019-03-05,"2,179.23",747.95
2019-03-06,"2,175.60",746.7
2019-03-07,"2,165.79",736.83
2019-03-08,"2,137.44",735.97
2019-03-11,"2,138.10",739.09
2019-03-12,"2,157.18",754.76
2019-03-13,"2,148.41",754.89
2019-03-14,"2,155.68",755.42
2019-03-15,"2,176.11",748.36
2019-03-18,"2,179.49",753.13
2019-03-19,"2,177.62",748.91
2019-03-20,"2,177.10",749.76
2019-03-21,"2,184.88",743.52
2019-03-22,"2,186.95",743.97
2019-03-25,"2,144.86",727.21
2019-03-26,"2,148.80",736.81
2019-03-27,"2,145.62",728.45
2019-03-28,"2,128.10",719.72
2019-03-29,"2,140.67",729.31
2019-04-01,"2,168.28",736.81
2019-04-02,"2,177.18",739.57
2019-04-03,"2,203.27",749.3
2019-04-04,"2,206.53",751.58
2019-04-05,"2,209.61",751.71
2019-04-08,"2,210.60",751.92
2019-04-09,"2,213.56",756.81
2019-04-10,"2,224.39",760.15
2019-04-11,"2,224.44",766.49
2019-04-12,"2,233.45",767.85
2019-04-15,"2,242.88",766.75
2019-04-16,"2,248.63",765.02
2019-04-17,"2,245.89",766.89
2019-04-18,"2,213.77",753.52
2019-04-19,"2,216.15",762.57
2019-04-22,"2,216.65",762.01
2019-04-23,"2,220.51",761.42
2019-04-24,"2,201.03",757.82
2019-04-25,"2,190.50",750.43
2019-04-26,"2,179.31",741
2019-04-29,"2,216.43",750.6
2019-04-30,"2,203.59",754.74
2019-05-01,"2,203.59",754.74
2019-05-02,"2,212.75",760.38
2019-05-03,"2,196.32",761.82
2019-05-06,"2,196.32",761.82
2019-05-07,"2,176.99",753.45
2019-05-08,"2,168.01",745.37
2019-05-09,"2,102.01",724.22
2019-05-10,"2,108.04",722.62
2019-05-13,"2,079.01",708.8
2019-05-14,"2,081.84",710.16
2019-05-15,"2,092.78",729.6
2019-05-16,"2,067.69",717.59
2019-05-17,"2,055.80",714.13
2019-05-20,"2,055.71",702.08
2019-05-21,"2,061.25",703.98
2019-05-22,"2,064.86",706.93
2019-05-23,"2,059.59",696.89
2019-05-24,"2,045.31",690.03
2019-05-27,"2,044.21",689.67
2019-05-28,"2,048.83",702.76
2019-05-29,"2,023.32",691.47
2019-05-30,"2,038.80",689.33
2019-05-31,"2,041.74",696.47
2019-06-03,"2,067.85",697.5
2019-06-04,"2,066.97",702.53
2019-06-05,"2,069.11",707.75
2019-06-06,"2,069.11",707.75
2019-06-07,"2,072.33",716.53
2019-06-10,"2,099.49",721.14
2019-06-11,"2,111.81",728.79
2019-06-12,"2,108.75",724.32
2019-06-13,"2,103.15",726.68
2019-06-14,"2,095.41",722.25
2019-06-17,"2,090.73",719.13
2019-06-18,"2,098.71",714.86
2019-06-19,"2,124.78",717.71
2019-06-20,"2,131.29",727.32
2019-06-21,"2,125.62",722.64
2019-06-24,"2,126.33",717.69
2019-06-25,"2,121.64",710.02
2019-06-26,"2,121.85",709.37
2019-06-27,"2,134.32",698.21
2019-06-28,"2,130.62",690.53
2019-07-01,"2,129.74",696
2019-07-02,"2,122.02",696.25
2019-07-03,"2,096.02",693.04
2019-07-04,"2,108.73",691.27
2019-07-05,"2,110.59",694.17
2019-07-08,"2,064.17",668.72
2019-07-09,"2,052.03",657.8
2019-07-10,"2,058.78",666.9
2019-07-11,"2,080.58",677.09
2019-07-12,"2,086.66",681.17
2019-07-15,"2,082.48",674.79
2019-07-16,"2,091.87",674.42
2019-07-17,"2,072.92",666.28
2019-07-18,"2,066.55",665.15
2019-07-19,"2,094.36",674.06
2019-07-22,"2,093.34",674.78
2019-07-23,"2,101.45",668.65
2019-07-24,"2,082.30",659.83
2019-07-25,"2,074.48",652.4
2019-07-26,"2,066.26",644.59
2019-07-29,"2,029.48",618.78
2019-07-30,"2,038.68",625.64
2019-07-31,"2,024.55",630.18
2019-08-01,"2,017.34",622.26
2019-08-02,"1,998.13",615.7
2019-08-05,"1,946.98",569.79
2019-08-06,"1,917.50",551.5
2019-08-07,"1,909.71",564.64
2019-08-08,"1,920.61",585.44
2019-08-09,"1,937.75",590.04
2019-08-12,"1,942.29",594.17
2019-08-13,"1,925.83",590.75
2019-08-14,"1,938.37",597.15
2019-08-15,"1,938.37",597.15
2019-08-16,"1,927.17",591.57
2019-08-19,"1,939.90",594.65
2019-08-20,"1,960.25",607.01
2019-08-21,"1,964.65",615.96
2019-08-22,"1,951.01",612.25
2019-08-23,"1,948.30",608.98
2019-08-26,"1,916.31",582.91
2019-08-27,"1,924.60",588.32
2019-08-28,"1,941.09",602.9
2019-08-29,"1,933.41",599.57
2019-08-30,"1,967.79",610.55
2019-09-02,"1,969.19",619.81
2019-09-03,"1,965.69",620.02
2019-09-04,"1,988.53",629.31
2019-09-05,"2,004.75",632.99
2019-09-06,"2,009.13",631.15
2019-09-09,"2,019.55",625.77
2019-09-10,"2,032.08",623.25
2019-09-11,"2,049.20",630.37
2019-09-12,"2,049.20",630.37
2019-09-13,"2,049.20",630.37
2019-09-16,"2,062.22",638.59
2019-09-17,"2,062.33",644.28
2019-09-18,"2,070.73",645.12
2019-09-19,"2,080.35",645.71
2019-09-20,"2,091.52",649.07
2019-09-23,"2,091.70",645.01
2019-09-24,"2,101.04",641.85
2019-09-25,"2,073.39",626.76
2019-09-26,"2,074.52",628.42
2019-09-27,"2,049.93",626.93
2019-09-30,"2,063.05",621.76
2019-10-01,"2,072.42",632.1
2019-10-02,"2,031.91",624.51
2019-10-03,"2,031.91",624.51
2019-10-04,"2,020.69",621.84
2019-10-07,"2,021.73",627.21
2019-10-08,"2,046.25",635.41
2019-10-09,"2,046.25",635.41
2019-10-10,"2,028.15",634.73
2019-10-11,"2,044.61",632.95
2019-10-14,"2,067.40",641.46
2019-10-15,"2,068.17",646.8
2019-10-16,"2,082.83",651.96
2019-10-17,"2,077.94",649.29
2019-10-18,"2,060.69",646.69
2019-10-21,"2,064.84",649.18
2019-10-22,"2,088.86",655.91
2019-10-23,"2,080.62",658.98
2019-10-24,"2,085.66",658.75
2019-10-25,"2,087.89",652.37
2019-10-28,"2,093.60",652.42
2019-10-29,"2,092.69",658.3
2019-10-30,"2,080.27",655.04
2019-10-31,"2,083.48",658.52
2019-11-01,"2,100.20",662.34
2019-11-04,"2,130.24",668.45
2019-11-05,"2,142.64",672.18
2019-11-06,"2,144.15",669.68
2019-11-07,"2,144.29",666.15
2019-11-08,"2,137.23",664.6
2019-11-11,"2,124.09",661.37
2019-11-12,"2,140.92",665.14
2019-11-13,"2,122.45",661.85
2019-11-14,"2,139.23",663.31
2019-11-15,"2,162.18",668.51
2019-11-18,"2,160.69",669.34
